# BEAST v10.5.0
# Generated Thu Apr 09 12:59:51 CEST 2026 [seed=1775732390055]
# Binome_6.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	default.ucld.mean	default.ucld.stdev	location.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	location.meanRate	location.rates.CHN.KHM	location.rates.CHN.LAO	location.rates.CHN.THA	location.rates.CHN.VNM	location.rates.KHM.LAO	location.rates.KHM.THA	location.rates.KHM.VNM	location.rates.LAO.THA	location.rates.LAO.VNM	location.rates.THA.VNM	location.indicators.CHN.KHM	location.indicators.CHN.LAO	location.indicators.CHN.THA	location.indicators.CHN.VNM	location.indicators.KHM.LAO	location.indicators.KHM.THA	location.indicators.KHM.VNM	location.indicators.LAO.THA	location.indicators.LAO.VNM	location.indicators.THA.VNM	location.nonZeroRates	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	coalescent
165200000	-112494.40874585131	-3876.0633016077954	-108618.34544424352	0.24321080642228307	2023.3184330291942	19.849722280440602	5.41181115303215	0.9617152096499436	0.25331946005185824	0.24858512058954144	0.24658804108114143	0.2515073782774599	0.5046508719744809	0.08595511393198961	0.04758388066443624	0.030642778942320054	1.6663688977783513	0.045598888143272114	0.6209647974283806	-0.03045032835916341	1.6663688977783493	0.6433826820626942	0.6290228441685097	1.2637120754396665	1.4692491628660342	0.3788265984518979	0.5403240740439007	2.547281289737658	1.976924504901209	0.9733939725460636	2.7703145307801886	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108329.15146744283	-3136.17843910797	0.0	-289.19397680068323	-682.8718374192994
165300000	-112528.22139365958	-3873.527498792406	-108654.69389486717	0.24254090548600982	2023.3191029301304	20.013798141066736	6.0427725416017095	0.9986709940841905	0.2525164815916204	0.24944684017784383	0.24791464054934476	0.2501220376811921	0.5040975454481559	0.07341371931411442	0.045701814867147535	0.03151128870931883	1.4622080822238968	0.04483994426825684	0.6274606330086034	-0.045364746082230054	1.462208082223898	0.17690263611955725	0.04488516088887787	0.07941969932617117	0.5702375335178295	0.5963679871965611	0.2424446236126437	1.1784940980597827	1.0497752297442497	0.4719056975647695	1.4618911722059416	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	9.0	-108364.83422718453	-3136.17843910797	0.0	-289.8596676826368	-689.4910474814424
165400000	-112546.93927433155	-3898.8533793634197	-108648.08589496814	0.2705796765978003	2023.2910641590186	21.514144132693627	6.389237236212279	1.0026636350590752	0.2534598341580853	0.24864550506029096	0.24536279202277625	0.2525318687588487	0.545390814981772	0.22083113680838645	0.045268370366520705	0.028698833831229065	1.6041677691056129	0.04497895814283976	0.6082275906786823	-0.02579556398989775	1.604167769105614	0.4221568363314389	0.11497948821010785	0.3057367231456853	0.2550702985232462	0.5651713838317192	0.574570095955616	0.8050859938283731	1.3192051365758992	0.29922250804070943	1.1528944432219246	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108360.23073074756	-3136.17843910797	0.0	-287.85516422058527	-713.1958092711621
165500000	-112557.91837086105	-3895.8116658097797	-108662.10670505126	0.24254919931710728	2023.3190946362993	20.79828166626379	6.078890741996529	1.0014936542279693	0.25826228010611163	0.24922054339264474	0.24368067006445956	0.24883650643678515	0.5837861667641132	0.3488281642605181	0.04671591874654514	0.027922555979010697	1.627543044743587	0.046193016953651474	0.5617411528651741	-0.010908789389554424	1.627543044743589	0.611189007252968	0.2534769074989188	0.39826928061680644	0.4664712707073063	0.5134273011637229	0.7715971969935412	1.0203975580444948	0.31656823023708663	0.5875564535701482	0.7942917392488656	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108375.11908104958	-3136.17843910797	0.0	-286.987624001694	-709.065835302548
165600000	-112576.6884440477	-3908.6689494988323	-108668.01949454886	0.2770942149179217	2023.2845496206985	22.059591869100515	5.6363718160593494	0.9910144467271492	0.251237863208899	0.24818076208141604	0.24843711216020736	0.2521442625494785	0.518376083758656	0.07217651441576367	0.040142950034291996	0.026071602927173903	1.2378941156989227	0.04009721826047432	0.6039125832662255	-0.050668001977950766	1.2378941156989254	0.7428330764191301	0.45426951307051827	0.5324741357836935	0.9126318628146294	0.13860541944102023	0.4319122092291318	1.8631639525119053	1.1290420699710222	0.9691772577192893	1.75542449938597	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108381.1787432463	-3136.17843910797	0.0	-286.8407513025594	-725.8431725572401
165700000	-112511.67116599399	-3883.1880774873844	-108628.4830885066	0.24686125258802752	2023.3147825830283	20.66475320104425	6.411663201677082	0.9815251980841211	0.2552208967126131	0.24614909075719527	0.247849565932223	0.2507804465979697	0.5074477178867907	0.17139442149576956	0.04334748050927659	0.027100133224095706	1.2872557686286512	0.04431902032889905	0.5665707575397979	0.018015883218283464	1.2872557686286488	0.9145293957442495	0.09452055505222136	1.1976865221267996	1.677653417442419	0.6717516556152703	0.6176060868334696	1.3678443607100375	0.032663741390607334	0.9000983545467	1.7269438434504785	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108338.9876864479	-3136.17843910797	0.0	-289.49540205869727	-702.3090879153407
165800000	-112538.55551667107	-3890.489258844664	-108648.0662578264	0.25000698157236173	2023.311636854044	20.754165199523403	5.439961479328044	1.002521898931534	0.25267995241302643	0.24982079955699085	0.24553126245058213	0.25196798557940164	0.6720233487845514	0.5630205820544927	0.04760400035090343	0.030238204621684125	1.3776642609468874	0.04762212339909279	0.5966729924530971	0.0024767457369693257	1.377664260946888	0.5335517545695782	0.3573041774578983	0.15054192070755365	0.701310264215452	0.6979674288241418	0.6380542446860332	0.7534623880268139	0.3350084758398967	0.6921695572106925	1.4789097955521273	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108361.86689075125	-3136.17843910797	0.0	-286.1993670751563	-706.4034867795549
165900000	-112536.0517927634	-3881.2776989173503	-108654.77409384606	0.24691585843821384	2023.3147279771783	20.120518756910325	5.424081831579761	0.9725551817555053	0.2520830008104204	0.24763977535314075	0.24709160626086538	0.2531856175755745	0.5896359588570002	0.2836238318832165	0.04933903542584104	0.030789763909909056	1.5580114045218092	0.04769307306611617	0.6115446540543691	-0.05320867626533549	1.5580114045218103	0.286559689010568	1.1618809553360474	0.27242187302267656	0.38963431981155766	0.14616539446701118	0.1949781269497207	0.6268834553709013	0.13361987312652093	0.41644946597532295	1.3126813626861926	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108370.7574119544	-3136.17843910797	0.0	-284.0166818916624	-695.8947796232361
166000000	-112521.11709599005	-3871.6748785372383	-108649.44221745282	0.234363466935469	2023.327280368681	19.281343554341117	5.2372502582117235	0.9617982157859217	0.2508244849078353	0.2538154074727107	0.24602227155642742	0.24933783606302778	0.5580522072594246	0.018795067484884683	0.04797749120089686	0.02841038149605991	1.717429062828192	0.04731943329697256	0.5713981852291876	-0.04804519174433177	1.7174290628281919	0.6003541986803138	0.42572402307460955	0.008428455605477026	0.9667672490999824	0.3611032808582214	0.4574369674402251	1.2816725350805136	0.5339296932197717	0.46290756351478357	1.3082904137550835	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108364.16817890664	-3136.17843910797	0.0	-285.27403854617364	-683.1598900935329
166100000	-112508.74884449708	-3862.689805312225	-108646.05903918485	0.21940728971678733	2023.3422365458996	19.09142934969979	5.498108513096494	0.9614830262688915	0.256037676960959	0.24606233667547717	0.24776953717124195	0.25013044919232297	0.6008899133908708	0.36050192541285636	0.05109211285486653	0.03265006050975294	1.3454527523543243	0.05061135505121294	0.5818930510717804	-0.020311887398570955	1.3454527523543225	0.4861231917931581	1.3514882424076964	1.3438929473469003	1.0467596413220215	0.7659565975475199	0.7935550294551948	1.8836978776752908	2.094423018926542	1.2327991714036377	1.5806077842316812	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108352.01347118932	-3136.17843910797	0.0	-294.04556799553154	-679.0418554627258
166200000	-112516.23188758006	-3863.346602710806	-108652.88528486925	0.22002414605026874	2023.3416196895662	18.391292596337777	5.115496537391474	0.9886639882861138	0.24975146397447873	0.25407645820388775	0.24795619238276934	0.24821588543886566	0.49615711778007004	0.02865277107841791	0.0487927734954892	0.028278698734087757	1.861562227077005	0.04862152251277055	0.5712148057453013	-0.04625369441327778	1.8615622270770007	0.649137489302347	4.638289860082541	0.8675518094611289	0.7284293451113023	0.5295038293977944	0.38242233129176284	1.9023589530546448	0.7896672058435436	0.6918578499475455	1.5364810945196459	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108370.6465127217	-3136.17843910797	0.0	-282.2387721475505	-667.4703933467958
166300000	-112515.042335254	-3867.2063617424233	-108647.83597351157	0.22032261340037743	2023.341321222216	18.523631104321513	5.2926698790322035	0.9782133360600342	0.25710413977512897	0.24761184338364187	0.24462473799969942	0.2506592788415312	0.5061927098569153	0.0809143399812877	0.05136868006163566	0.030346129912712804	1.8235572924405454	0.04994484546536351	0.587332052197998	-0.08517266161739442	1.823557292440544	0.6482546310929319	1.0383044330731492	0.7548070516650327	2.848788111957315	0.2348074534904127	0.8608976991403265	2.4161816316301534	0.5626292994406086	0.9797689617393233	3.43683054245588	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108363.99550219171	-3136.17843910797	0.0	-283.84047131985704	-670.6030502250495
166400000	-112501.36588760477	-3881.979264325438	-108619.38662327934	0.22880491160792438	2023.3328389240085	19.37289508371422	5.979776318547489	0.9672958059102442	0.2539210998308176	0.24605390937585606	0.24813119437739103	0.25189379641593673	0.5014083809512804	0.05461729386113702	0.04833403479810228	0.02724459597717588	1.8161812936066732	0.04733504935944666	0.5428208110765248	0.012549159029534636	1.8161812936066717	0.38452680533559	0.9451728621582873	0.11150456704607035	1.5665984421001415	0.39931981168270425	0.6167348973208431	1.7601944824135731	0.5193501340003357	0.5474015907338736	3.1139868784789457	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108338.70437032466	-3136.17843910797	0.0	-280.68225295468255	-687.7791996692766
166500000	-112509.4967199216	-3859.6395991009135	-108649.85712082068	0.21797555216551223	2023.343668283451	18.456177020061304	5.755315254558521	0.9718038668990864	0.2535120626188516	0.24536625101953324	0.24719474552021076	0.25392694084140577	0.4782136044496162	0.013873680897767093	0.04913624598164002	0.027849267672727437	1.675235532505114	0.04919005864217006	0.5737644579806535	0.016873987366948208	1.6752355325051165	0.7292519321009007	0.3244865041304202	0.4306980672196511	0.7438039804996825	0.5921096685798412	0.5228640784974354	0.8391557059324372	1.7925364336717249	0.5323637775137338	1.213633980637536	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108363.42813775771	-3136.17843910797	0.0	-286.42898306297656	-674.0202447534489
166600000	-112510.38772393588	-3864.6009577199784	-108645.78676621591	0.2221067504129678	2023.3395370852036	18.38136610596704	5.4712037256327015	0.9977919301664957	0.2553686948667057	0.24968114809189654	0.24397506259951263	0.2509750944418866	0.5660648592410148	0.18563111881686153	0.05001261783425038	0.027241694439751957	1.7117788839374681	0.050664310694258016	0.5500321775343008	-0.003451794294602912	1.7117788839374675	0.9730624788968837	0.4805748681196168	2.0611822830595043	1.892238878985811	1.389741699466444	1.104617840466596	1.6203453938569978	0.7493130270249486	0.6692545412977138	2.9687622053683924	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108361.24728378224	-3136.17843910797	0.0	-284.5394824336753	-673.83144563458
166700000	-112478.45380186815	-3865.406503140464	-108613.04729872769	0.2193884626877979	2023.3422553729285	18.741079618835407	5.161778848760685	0.997967504886986	0.25217400894634495	0.2488048722477943	0.2476289111186491	0.2513922076872132	0.5330401500799872	0.13792162869209376	0.04864013010429811	0.027674017143640334	1.784861903120852	0.04927870397831806	0.5731554143688883	-0.06164147329392345	1.7848619031208544	0.47257474224523116	0.8772939808616737	0.43997448851949905	0.509999244658271	0.5049329441444069	0.300855867126344	0.48728571060707127	3.076665872805899	0.4588851746583055	1.1730550710020784	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108329.76422612669	-3136.17843910797	0.0	-283.2830726009987	-678.4024358219742
166800000	-112532.83462858513	-3867.1441680620646	-108665.69046052307	0.21638537831683455	2023.3452584572997	18.877853497507907	6.267170246937478	0.9501189142713186	0.2524564003156155	0.24868314207882347	0.24363336048509399	0.25522709712046837	0.5678560232571138	0.28111327756073684	0.05012526207193259	0.030020415166880816	1.560084062046091	0.050772522702366964	0.5865682413509867	-0.025531009728556344	1.5600840620460907	1.4312622065230842	0.05512640850408933	0.5045597384471024	1.3747191534027696	0.49427009428898017	0.8291493857028965	1.3772639075106243	0.8148567536309618	0.5149336791153326	1.6582101620916034	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	-108374.2497210435	-3136.17843910797	0.0	-291.4407394795686	-681.4037367061096
166900000	-112485.70589485858	-3851.102087693241	-108634.60380716533	0.2223793884064147	2023.33926444721	17.867882091619343	4.545427758394596	0.9863793345917509	0.25313738928098617	0.25317298453846393	0.24873778209623906	0.2449518440843121	0.5281615466545136	0.08188271087546123	0.05149437521720441	0.032375616009161126	1.9693207625305231	0.05174736181465711	0.6095196194253606	-0.0798423357421969	1.9693207625305202	0.4207112479798469	1.0226044231456601	0.2178750999718044	2.052952279121734	0.4881498455785379	0.38971203116664827	1.2115875364868207	0.3207518424740104	1.1410084068234425	1.81995272490425	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108351.76276432193	-3136.17843910797	0.0	-282.84104284339895	-661.5704071270154
167000000	-112536.10599618654	-3881.023064735685	-108655.08293145086	0.21877702591401327	2023.3428668097024	19.23095000298652	5.304722712934474	0.956349300083271	0.25330020986742835	0.24670599264258014	0.2442255329535292	0.2557682645364636	0.5828080777383086	0.3589162625355057	0.04972453014227679	0.0327432937708632	1.629081543021203	0.05097949710876413	0.6192409949112797	-0.052996043643062214	1.6290815430212013	2.0525564059410466	1.04982107942019	0.9682752159460252	2.886335007722072	1.5463173564191317	0.4863701072711593	3.7726682201277435	0.5454306160071845	0.8997542341421128	2.990001272949162	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108369.49510339613	-3136.17843910797	0.0	-285.58782805473743	-683.4039689047415
167100000	-112502.68021765132	-3868.291852118628	-108634.3883655327	0.2639998864564421	2023.29764394916	18.95441510236825	5.117102018814236	0.9756637994251295	0.25158107589421214	0.2524721539612164	0.2444622315169404	0.2514845386276324	0.5166883732194577	0.13113051413984206	0.04848329584936211	0.03151433399242431	1.9200613133712172	0.048388203400880174	0.6391662389330458	-0.017312095065364817	1.9200613133712194	0.39069393909493416	0.8994247337994191	0.5587777531300081	0.7961728387869269	0.4834811904976852	0.43213278457658794	1.124762777782526	0.456950071185107	0.47341802989206727	1.373332420901049	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	-108352.89031281917	-3136.17843910797	0.0	-281.49805271352	-677.910831376505
167200000	-112474.85811921516	-3847.9218524718244	-108626.93626674333	0.269016608506372	2023.2926272271102	18.18085818600318	5.131791132992409	0.98543998027384	0.2593335563123696	0.24408218884804228	0.2469736468819922	0.24961060795759746	0.5022096230475768	0.04368612915091664	0.050966828577683365	0.03211837529248799	1.6736396952131487	0.050944335914251335	0.6074139106863069	-2.8385104671148413E-4	1.6736396952131516	0.45672821450589607	0.5608795088909925	0.014847762781490479	1.1581817446808909	1.0202233499324354	0.5735460103079691	1.380593449845659	0.6268377867187536	1.0572889750674281	2.0762053040068618	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	-108337.51157422896	-3136.17843910797	0.0	-289.4246925143682	-661.58526717671
167300000	-112460.21653056571	-3831.610366842719	-108628.60616372299	0.29204732671758005	2023.2695965088988	17.4971274863075	5.210490876021539	1.0028317859955218	0.25772257921136005	0.2467757723756914	0.24322366012210037	0.2522779882908495	0.5152362370197727	0.06395203961252785	0.05286768029071789	0.03424833687582696	1.898630202967319	0.05186176064085073	0.6469316484288365	-0.034580448627716594	1.8986302029673223	0.17802405177033245	0.8171918450750048	0.7796083521686451	0.6955558141605666	0.4029333568389532	0.7676167480655743	0.3048291427785474	3.7811222895911465	0.32519304617552075	0.6682446267336941	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108330.29322592351	-3136.17843910797	0.0	-298.3129377994811	-644.2671561191661
167400000	-112438.16735713164	-3819.275808112179	-108618.89154901946	0.27033496888382297	2023.2913088667326	16.870208138767772	4.732596227671782	0.9884592513836409	0.24958529277417518	0.24898647456564246	0.24478369681006437	0.2566445358501191	0.5197363735059666	0.0438129817690585	0.05770871070593552	0.04084378078788664	2.1884506551260334	0.05417470226451358	0.6738970255137053	-0.05000531647107881	2.188450655126033	0.30301962757822093	0.4201314028957155	0.1708760606758713	0.6364835805269935	0.3841429269892985	1.0379756558665025	1.0747891854927205	0.05481463780596881	0.9218809300941214	1.7327420978201218	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0	-108326.55258112433	-3136.17843910797	0.0	-292.33896789513847	-630.0901172580651
167500000	-112516.97675639995	-3854.119642911197	-108662.85711348875	0.2772227296887685	2023.2844211059278	17.847755392868997	5.333286918289954	0.9665440171197774	0.2503614202958222	0.2497064494962166	0.24584118162481372	0.2540909485831484	0.5360331910447534	0.09521261241870257	0.05281559310424134	0.031381905756570135	2.053830034518973	0.05245986793645726	0.5818795405320588	-0.02975260096565519	2.053830034518975	0.8507036241954898	0.39358083319840786	0.19744117918617488	2.4827727189319218	1.8923367017141892	2.0325076554665498	2.432429593607501	2.042626352279103	1.6764853236931325	3.3126818610732642	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108376.0797968797	-3136.17843910797	0.0	-286.7773166090545	-654.6674565403472
167600000	-112493.68752946939	-3870.436488759273	-108623.25104071012	0.31531853309710967	2023.2463253025194	19.077776728339074	5.345169400285781	1.006964440606922	0.2525273061662927	0.252030346610297	0.24263677462450614	0.252805572598905	0.527213505578541	0.09853089070646975	0.04848263445509448	0.030829886562879893	2.110558411047928	0.047527850418930415	0.6151102144102232	0.019582994062822465	2.1105584110479247	0.4955339581789181	1.563895121278896	0.6319348619415269	1.2655129685550637	0.6801944117464811	0.1174041864595925	1.4917524846197006	0.922933380624548	0.4735354759326462	1.953247826900902	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108338.27450567679	-3136.17843910797	0.0	-284.9765350333273	-675.209606724651
